date,age_group,partially_vaccinated,at_least_one_dose,fully_vaccinated,population_total,population_12_and_up,partially_vaccinated_percent,partially_vaccinated_percent_12_and_up,at_least_one_dose_percent,at_least_one_dose_percent_12_and_up,fully_vaccinated_percent,fully_vaccinated_percent_12_and_up
7/26/21,17-Dec,261470,1454398,1192928,3168617,3168617,0.082518651,0.082518651,0.459000883,0.459000883,0.376482232,0.376482232
7/25/21,17-Dec,256158,1443942,1187784,3168617,3168617,0.08084221,0.08084221,0.45570102,0.45570102,0.374858811,0.374858811
7/24/21,17-Dec,252980,1439713,1186733,3168617,3168617,0.079839248,0.079839248,0.454366369,0.454366369,0.37452712,0.37452712
7/23/21,17-Dec,250863,1432649,1181786,3168617,3168617,0.079171134,0.079171134,0.452137005,0.452137005,0.372965871,0.372965871
7/22/21,17-Dec,247391,1420273,1172882,3168617,3168617,0.078075387,0.078075387,0.4482312,0.4482312,0.370155812,0.370155812
7/21/21,17-Dec,244800,1409957,1165157,3168617,3168617,0.077257681,0.077257681,0.444975521,0.444975521,0.36771784,0.36771784
7/20/21,17-Dec,243354,1400079,1156725,3168617,3168617,0.07680133,0.07680133,0.441858072,0.441858072,0.365056742,0.365056742
7/19/21,17-Dec,241648,1389721,1148073,3168617,3168617,0.076262925,0.076262925,0.438589138,0.438589138,0.362326214,0.362326214
7/18/21,17-Dec,240557,1380609,1140052,3168617,3168617,0.075918611,0.075918611,0.435713436,0.435713436,0.359794825,0.359794825
7/17/21,17-Dec,240141,1377381,1137240,3168617,3168617,0.075787323,0.075787323,0.434694695,0.434694695,0.358907372,0.358907372
7/16/21,17-Dec,239776,1370489,1130713,3168617,3168617,0.075672131,0.075672131,0.432519613,0.432519613,0.356847483,0.356847483
7/15/21,17-Dec,238588,1359617,1121029,3168617,3168617,0.075297204,0.075297204,0.429088464,0.429088464,0.35379126,0.35379126
7/14/21,17-Dec,238668,1351020,1112352,3168617,3168617,0.075322451,0.075322451,0.426375292,0.426375292,0.351052841,0.351052841
7/13/21,17-Dec,239211,1342901,1103690,3168617,3168617,0.07549382,0.07549382,0.423812976,0.423812976,0.348319156,0.348319156
7/12/21,17-Dec,239586,1334238,1094652,3168617,3168617,0.075612168,0.075612168,0.421078975,0.421078975,0.345466808,0.345466808
7/11/21,17-Dec,241726,1326751,1085025,3168617,3168617,0.076287541,0.076287541,0.418716115,0.418716115,0.342428574,0.342428574
7/10/21,17-Dec,241723,1324006,1082283,3168617,3168617,0.076286594,0.076286594,0.417849806,0.417849806,0.341563212,0.341563212
7/9/21,17-Dec,243294,1318041,1074747,3168617,3168617,0.076782394,0.076782394,0.415967282,0.415967282,0.339184887,0.339184887
7/8/21,17-Dec,245549,1308930,1063381,3168617,3168617,0.077494061,0.077494061,0.413091895,0.413091895,0.335597833,0.335597833
7/7/21,17-Dec,248167,1301247,1053080,3168617,3168617,0.078320289,0.078320289,0.410667178,0.410667178,0.332346888,0.332346888
7/6/21,17-Dec,251252,1293209,1041957,3168617,3168617,0.0792939,0.0792939,0.408130424,0.408130424,0.328836524,0.328836524
7/5/21,17-Dec,257186,1284621,1027435,3168617,3168617,0.081166641,0.081166641,0.405420093,0.405420093,0.324253452,0.324253452
7/4/21,17-Dec,257932,1280336,1022404,3168617,3168617,0.081402075,0.081402075,0.404067768,0.404067768,0.322665693,0.322665693
7/3/21,17-Dec,257956,1280053,1022097,3168617,3168617,0.08140965,0.08140965,0.403978455,0.403978455,0.322568805,0.322568805
7/2/21,17-Dec,259407,1275098,1015691,3168617,3168617,0.081867578,0.081867578,0.402414681,0.402414681,0.320547103,0.320547103
7/1/21,17-Dec,262279,1265380,1003101,3168617,3168617,0.082773967,0.082773967,0.399347728,0.399347728,0.316573761,0.316573761
6/30/21,17-Dec,264827,1256797,991970,3168617,3168617,0.083578104,0.083578104,0.396638975,0.396638975,0.313060872,0.313060872
6/29/21,17-Dec,266877,1247360,980483,3168617,3168617,0.084225074,0.084225074,0.393660704,0.393660704,0.309435631,0.309435631
6/28/21,17-Dec,270931,1238354,967423,3168617,3168617,0.085504496,0.085504496,0.390818455,0.390818455,0.305313959,0.305313959
6/27/21,17-Dec,275145,1230159,955014,3168617,3168617,0.086834414,0.086834414,0.388232153,0.388232153,0.301397739,0.301397739
6/26/21,17-Dec,276378,1226831,950453,3168617,3168617,0.087223543,0.087223543,0.387181853,0.387181853,0.29995831,0.29995831
6/25/21,17-Dec,280648,1219284,938636,3168617,3168617,0.088571134,0.088571134,0.384800056,0.384800056,0.296228923,0.296228923
6/24/21,17-Dec,286999,1208353,921354,3168617,3168617,0.090575478,0.090575478,0.381350286,0.381350286,0.290774808,0.290774808
6/23/21,17-Dec,291212,1198996,907784,3168617,3168617,0.09190508,0.09190508,0.378397263,0.378397263,0.286492183,0.286492183
6/22/21,17-Dec,296334,1189312,892978,3168617,3168617,0.093521558,0.093521558,0.37534104,0.37534104,0.281819481,0.281819481
6/21/21,17-Dec,302666,1179417,876751,3168617,3168617,0.095519907,0.095519907,0.372218226,0.372218226,0.27669832,0.27669832
6/20/21,17-Dec,299445,1169449,870004,3168617,3168617,0.094503375,0.094503375,0.369072374,0.369072374,0.274569,0.274569
6/19/21,17-Dec,301557,1166530,864973,3168617,3168617,0.095169912,0.095169912,0.368151152,0.368151152,0.272981241,0.272981241
6/18/21,17-Dec,308862,1158970,850108,3168617,3168617,0.097475334,0.097475334,0.365765253,0.365765253,0.26828992,0.26828992
6/17/21,17-Dec,321645,1146785,825140,3168617,3168617,0.101509586,0.101509586,0.361919727,0.361919727,0.260410141,0.260410141
6/16/21,17-Dec,331300,1135545,804245,3168617,3168617,0.104556657,0.104556657,0.358372438,0.358372438,0.253815781,0.253815781
6/15/21,17-Dec,344061,1123972,779911,3168617,3168617,0.108583966,0.108583966,0.354720056,0.354720056,0.24613609,0.24613609
6/14/21,17-Dec,356409,1111926,755517,3168617,3168617,0.112480934,0.112480934,0.350918398,0.350918398,0.238437463,0.238437463
6/13/21,17-Dec,370912,1101444,730532,3168617,3168617,0.11705801,0.11705801,0.34761033,0.34761033,0.23055232,0.23055232
6/12/21,17-Dec,381085,1098883,717798,3168617,3168617,0.120268559,0.120268559,0.346802091,0.346802091,0.226533532,0.226533532
6/11/21,17-Dec,404110,1088743,684633,3168617,3168617,0.127535136,0.127535136,0.343601956,0.343601956,0.21606682,0.21606682
6/10/21,17-Dec,429542,1074486,644944,3168617,3168617,0.135561351,0.135561351,0.339102517,0.339102517,0.203541166,0.203541166
6/9/21,17-Dec,455994,1061818,605824,3168617,3168617,0.143909472,0.143909472,0.335104558,0.335104558,0.191195086,0.191195086
6/8/21,17-Dec,488183,1049497,561314,3168617,3168617,0.154068163,0.154068163,0.331216111,0.331216111,0.177147948,0.177147948
6/7/21,17-Dec,518825,1035507,516682,3168617,3168617,0.163738628,0.163738628,0.326800936,0.326800936,0.163062308,0.163062308
6/6/21,17-Dec,547784,1022998,475214,3168617,3168617,0.172877946,0.172877946,0.322853156,0.322853156,0.14997521,0.14997521
6/5/21,17-Dec,569339,1017703,448364,3168617,3168617,0.179680599,0.179680599,0.32118208,0.32118208,0.141501482,0.141501482
6/4/21,17-Dec,611233,1003033,391800,3168617,3168617,0.19290214,0.19290214,0.3165523,0.3165523,0.12365016,0.12365016
6/3/21,17-Dec,649229,983627,334398,3168617,3168617,0.204893491,0.204893491,0.310427862,0.310427862,0.10553437,0.10553437
6/2/21,17-Dec,679161,968616,289455,3168617,3168617,0.214339884,0.214339884,0.305690464,0.305690464,0.09135058,0.09135058
6/1/21,17-Dec,672193,953001,280808,3168617,3168617,0.212140817,0.212140817,0.300762446,0.300762446,0.088621629,0.088621629
5/31/21,17-Dec,662284,936800,274516,3168617,3168617,0.209013585,0.209013585,0.29564949,0.29564949,0.086635905,0.086635905
5/30/21,17-Dec,661574,935468,273894,3168617,3168617,0.208789513,0.208789513,0.295229117,0.295229117,0.086439604,0.086439604
5/29/21,17-Dec,657746,929999,272253,3168617,3168617,0.207581415,0.207581415,0.293503128,0.293503128,0.085921713,0.085921713
5/28/21,17-Dec,647082,915837,268755,3168617,3168617,0.204215909,0.204215909,0.28903367,0.28903367,0.084817761,0.084817761
5/27/21,17-Dec,626818,889987,263169,3168617,3168617,0.19782069,0.19782069,0.280875537,0.280875537,0.083054847,0.083054847
5/26/21,17-Dec,610956,869350,258394,3168617,3168617,0.19281472,0.19281472,0.2743626,0.2743626,0.08154788,0.08154788
5/25/21,17-Dec,592234,845494,253260,3168617,3168617,0.186906149,0.186906149,0.266833764,0.266833764,0.079927615,0.079927615
5/24/21,17-Dec,574579,823155,248576,3168617,3168617,0.181334317,0.181334317,0.259783685,0.259783685,0.078449368,0.078449368
5/23/21,17-Dec,557525,802121,244596,3168617,3168617,0.175952158,0.175952158,0.253145457,0.253145457,0.077193299,0.077193299
5/22/21,17-Dec,544664,786316,241652,3168617,3168617,0.17189329,0.17189329,0.248157477,0.248157477,0.076264187,0.076264187
5/21/21,17-Dec,513506,747775,234269,3168617,3168617,0.162059978,0.162059978,0.235994126,0.235994126,0.073934149,0.073934149
5/20/21,17-Dec,480675,706480,225805,3168617,3168617,0.151698675,0.151698675,0.222961626,0.222961626,0.071262952,0.071262952
5/19/21,17-Dec,448461,667251,218790,3168617,3168617,0.141532094,0.141532094,0.210581146,0.210581146,0.069049052,0.069049052
5/18/21,17-Dec,406685,617903,211218,3168617,3168617,0.128347793,0.128347793,0.195007159,0.195007159,0.066659366,0.066659366
5/17/21,17-Dec,367785,572043,204258,3168617,3168617,0.116071144,0.116071144,0.180533968,0.180533968,0.064462824,0.064462824
5/16/21,17-Dec,332517,529500,196983,3168617,3168617,0.104940736,0.104940736,0.167107606,0.167107606,0.06216687,0.06216687
5/15/21,17-Dec,304919,495206,190287,3168617,3168617,0.096230942,0.096230942,0.156284587,0.156284587,0.060053645,0.060053645
5/14/21,17-Dec,251810,430390,178580,3168617,3168617,0.079470002,0.079470002,0.135828975,0.135828975,0.056358973,0.056358973
5/13/21,17-Dec,199189,366960,167771,3168617,3168617,0.062863072,0.062863072,0.115810778,0.115810778,0.052947706,0.052947706
5/12/21,17-Dec,151834,309944,158110,3168617,3168617,0.047918066,0.047918066,0.097816808,0.097816808,0.049898741,0.049898741
5/11/21,17-Dec,154073,300776,146703,3168617,3168617,0.048624684,0.048624684,0.094923432,0.094923432,0.046298748,0.046298748
5/10/21,17-Dec,159089,296398,137309,3168617,3168617,0.050207709,0.050207709,0.093541757,0.093541757,0.043334048,0.043334048
5/9/21,17-Dec,163554,293598,130044,3168617,3168617,0.051616841,0.051616841,0.09265809,0.09265809,0.041041249,0.041041249
5/8/21,17-Dec,166900,291816,124916,3168617,3168617,0.052672822,0.052672822,0.0920957,0.0920957,0.039422878,0.039422878
5/7/21,17-Dec,173995,287573,113578,3168617,3168617,0.054911969,0.054911969,0.09075663,0.09075663,0.03584466,0.03584466
5/6/21,17-Dec,179991,281915,101924,3168617,3168617,0.056804278,0.056804278,0.088970993,0.088970993,0.032166715,0.032166715
5/5/21,17-Dec,186285,276986,90701,3168617,3168617,0.058790633,0.058790633,0.087415424,0.087415424,0.028624791,0.028624791
5/4/21,17-Dec,189067,271602,82535,3168617,3168617,0.059668619,0.059668619,0.08571626,0.08571626,0.026047642,0.026047642
5/3/21,17-Dec,190274,266963,76689,3168617,3168617,0.060049542,0.060049542,0.084252215,0.084252215,0.024202673,0.024202673
5/2/21,17-Dec,190510,263148,72638,3168617,3168617,0.060124023,0.060124023,0.083048219,0.083048219,0.022924197,0.022924197
5/1/21,17-Dec,189911,260131,70220,3168617,3168617,0.059934981,0.059934981,0.082096069,0.082096069,0.022161088,0.022161088
4/30/21,17-Dec,187042,252727,65685,3168617,3168617,0.059029539,0.059029539,0.079759403,0.079759403,0.020729864,0.020729864
4/29/21,17-Dec,184088,244485,60397,3168617,3168617,0.058097271,0.058097271,0.077158268,0.077158268,0.019060997,0.019060997
4/28/21,17-Dec,180932,236957,56025,3168617,3168617,0.057101253,0.057101253,0.074782468,0.074782468,0.017681215,0.017681215
4/27/21,17-Dec,176474,228783,52309,3168617,3168617,0.05569433,0.05569433,0.072202794,0.072202794,0.016508464,0.016508464
4/26/21,17-Dec,172331,221527,49196,3168617,3168617,0.054386819,0.054386819,0.069912836,0.069912836,0.015526017,0.015526017
4/25/21,17-Dec,167652,214545,46893,3168617,3168617,0.05291015,0.05291015,0.067709351,0.067709351,0.014799201,0.014799201
4/24/21,17-Dec,162187,207976,45789,3168617,3168617,0.051185423,0.051185423,0.065636207,0.065636207,0.014450784,0.014450784
4/23/21,17-Dec,152669,195812,43143,3168617,3168617,0.048181588,0.048181588,0.061797308,0.061797308,0.013615719,0.013615719
4/22/21,17-Dec,144962,184847,39885,3168617,3168617,0.045749297,0.045749297,0.058336808,0.058336808,0.012587511,0.012587511
4/21/21,17-Dec,138385,175032,36647,3168617,3168617,0.043673628,0.043673628,0.055239242,0.055239242,0.011565614,0.011565614
4/20/21,17-Dec,128957,162428,33471,3168617,3168617,0.040698197,0.040698197,0.051261481,0.051261481,0.010563284,0.010563284
4/19/21,17-Dec,121674,152472,30798,3168617,3168617,0.038399718,0.038399718,0.048119416,0.048119416,0.009719698,0.009719698
4/18/21,17-Dec,116012,144745,28733,3168617,3168617,0.036612819,0.036612819,0.045680813,0.045680813,0.009067994,0.009067994
4/17/21,17-Dec,111404,138946,27542,3168617,3168617,0.035158557,0.035158557,0.043850677,0.043850677,0.00869212,0.00869212
4/16/21,17-Dec,100119,125951,25832,3168617,3168617,0.031597066,0.031597066,0.039749518,0.039749518,0.008152453,0.008152453
4/15/21,17-Dec,90361,113872,23511,3168617,3168617,0.028517489,0.028517489,0.035937445,0.035937445,0.007419956,0.007419956
4/14/21,17-Dec,79841,101593,21752,3168617,3168617,0.025197428,0.025197428,0.032062253,0.032062253,0.006864825,0.006864825
4/13/21,17-Dec,73203,93077,19874,3168617,3168617,0.023102508,0.023102508,0.029374645,0.029374645,0.006272137,0.006272137
4/12/21,17-Dec,68043,86500,18457,3168617,3168617,0.021474037,0.021474037,0.027298976,0.027298976,0.005824939,0.005824939
4/11/21,17-Dec,65147,82305,17158,3168617,3168617,0.020560074,0.020560074,0.025975055,0.025975055,0.005414981,0.005414981
4/10/21,17-Dec,63117,79465,16348,3168617,3168617,0.019919416,0.019919416,0.025078765,0.025078765,0.005159349,0.005159349
4/9/21,17-Dec,60016,75164,15148,3168617,3168617,0.018940756,0.018940756,0.02372139,0.02372139,0.004780635,0.004780635
4/8/21,17-Dec,55453,69270,13817,3168617,3168617,0.017500695,0.017500695,0.021861273,0.021861273,0.004360578,0.004360578
4/7/21,17-Dec,51062,63773,12711,3168617,3168617,0.016114917,0.016114917,0.020126446,0.020126446,0.004011529,0.004011529
4/6/21,17-Dec,47432,59008,11576,3168617,3168617,0.014969307,0.014969307,0.018622636,0.018622636,0.003653329,0.003653329
4/5/21,17-Dec,44474,55094,10620,3168617,3168617,0.014035776,0.014035776,0.017387396,0.017387396,0.00335162,0.00335162
4/4/21,17-Dec,42650,52516,9866,3168617,3168617,0.013460131,0.013460131,0.016573792,0.016573792,0.003113661,0.003113661
4/3/21,17-Dec,42104,51610,9506,3168617,3168617,0.013287816,0.013287816,0.016287863,0.016287863,0.003000047,0.003000047
4/2/21,17-Dec,40068,48935,8867,3168617,3168617,0.012645264,0.012645264,0.015443646,0.015443646,0.002798382,0.002798382
4/1/21,17-Dec,37349,45588,8239,3168617,3168617,0.011787161,0.011787161,0.014387349,0.014387349,0.002600188,0.002600188
3/31/21,17-Dec,34469,42022,7553,3168617,3168617,0.010878248,0.010878248,0.013261937,0.013261937,0.00238369,0.00238369
3/30/21,17-Dec,31534,38532,6998,3168617,3168617,0.009951976,0.009951976,0.01216051,0.01216051,0.002208535,0.002208535
3/29/21,17-Dec,29075,35569,6494,3168617,3168617,0.009175928,0.009175928,0.011225402,0.011225402,0.002049475,0.002049475
3/28/21,17-Dec,27409,33412,6003,3168617,3168617,0.008650146,0.008650146,0.010544663,0.010544663,0.001894517,0.001894517
3/27/21,17-Dec,26384,32044,5660,3168617,3168617,0.008326661,0.008326661,0.010112929,0.010112929,0.001786268,0.001786268
3/26/21,17-Dec,24907,30107,5200,3168617,3168617,0.007860527,0.007860527,0.009501622,0.009501622,0.001641095,0.001641095
3/25/21,17-Dec,22825,27597,4772,3168617,3168617,0.007203458,0.007203458,0.008709478,0.008709478,0.00150602,0.00150602
3/24/21,17-Dec,21139,25489,4350,3168617,3168617,0.006671365,0.006671365,0.008044204,0.008044204,0.001372839,0.001372839
3/23/21,17-Dec,19331,23384,4053,3168617,3168617,0.006100769,0.006100769,0.007379876,0.007379876,0.001279107,0.001279107
3/22/21,17-Dec,17887,21710,3823,3168617,3168617,0.00564505,0.00564505,0.00685157,0.00685157,0.00120652,0.00120652
3/21/21,17-Dec,16547,20209,3662,3168617,3168617,0.005222152,0.005222152,0.006377861,0.006377861,0.001155709,0.001155709
3/20/21,17-Dec,15782,19304,3522,3168617,3168617,0.004980722,0.004980722,0.006092248,0.006092248,0.001111526,0.001111526
3/19/21,17-Dec,14617,17943,3326,3168617,3168617,0.004613054,0.004613054,0.005662723,0.005662723,0.001049669,0.001049669
3/18/21,17-Dec,13377,16483,3106,3168617,3168617,0.004221716,0.004221716,0.005201954,0.005201954,0.000980238,0.000980238
3/17/21,17-Dec,12247,15165,2918,3168617,3168617,0.003865093,0.003865093,0.004786,0.004786,0.000920907,0.000920907
3/16/21,17-Dec,11042,13822,2780,3168617,3168617,0.003484801,0.003484801,0.004362155,0.004362155,0.000877354,0.000877354
3/15/21,17-Dec,10086,12741,2655,3168617,3168617,0.003183092,0.003183092,0.004020997,0.004020997,0.000837905,0.000837905
3/14/21,17-Dec,9316,11860,2544,3168617,3168617,0.002940084,0.002940084,0.003742958,0.003742958,0.000802874,0.000802874
3/13/21,17-Dec,8811,11283,2472,3168617,3168617,0.002780708,0.002780708,0.00356086,0.00356086,0.000780151,0.000780151
3/12/21,17-Dec,8138,10520,2382,3168617,3168617,0.002568313,0.002568313,0.00332006,0.00332006,0.000751748,0.000751748
3/11/21,17-Dec,7508,9772,2264,3168617,3168617,0.002369488,0.002369488,0.003083995,0.003083995,0.000714507,0.000714507
3/10/21,17-Dec,6901,9054,2153,3168617,3168617,0.002177922,0.002177922,0.002857398,0.002857398,0.000679476,0.000679476
3/9/21,17-Dec,6367,8429,2062,3168617,3168617,0.002009394,0.002009394,0.002660151,0.002660151,0.000650757,0.000650757
3/8/21,17-Dec,5822,7813,1991,3168617,3168617,0.001837395,0.001837395,0.002465745,0.002465745,0.00062835,0.00062835
3/7/21,17-Dec,5308,7252,1944,3168617,3168617,0.001675179,0.001675179,0.002288696,0.002288696,0.000613517,0.000613517
3/6/21,17-Dec,4968,6878,1910,3168617,3168617,0.001567876,0.001567876,0.002170663,0.002170663,0.000602787,0.000602787
3/5/21,17-Dec,4493,6363,1870,3168617,3168617,0.001417969,0.001417969,0.002008132,0.002008132,0.000590163,0.000590163
3/4/21,17-Dec,4109,5901,1792,3168617,3168617,0.00129678,0.00129678,0.001862327,0.001862327,0.000565546,0.000565546
3/3/21,17-Dec,3658,5379,1721,3168617,3168617,0.001154447,0.001154447,0.001697586,0.001697586,0.000543139,0.000543139
3/2/21,17-Dec,3386,5035,1649,3168617,3168617,0.001068605,0.001068605,0.001589021,0.001589021,0.000520416,0.000520416
3/1/21,17-Dec,3142,4746,1604,3168617,3168617,0.0009916,0.0009916,0.001497814,0.001497814,0.000506215,0.000506215
2/28/21,17-Dec,2960,4525,1565,3168617,3168617,0.000934161,0.000934161,0.001428068,0.001428068,0.000493906,0.000493906
2/27/21,17-Dec,2841,4379,1538,3168617,3168617,0.000896606,0.000896606,0.001381991,0.001381991,0.000485385,0.000485385
2/26/21,17-Dec,2665,4152,1487,3168617,3168617,0.000841061,0.000841061,0.001310351,0.001310351,0.00046929,0.00046929
2/25/21,17-Dec,2477,3908,1431,3168617,3168617,0.000781729,0.000781729,0.001233346,0.001233346,0.000451617,0.000451617
2/24/21,17-Dec,2345,3707,1362,3168617,3168617,0.000740071,0.000740071,0.001169911,0.001169911,0.000429841,0.000429841
2/23/21,17-Dec,2246,3527,1281,3168617,3168617,0.000708827,0.000708827,0.001113104,0.001113104,0.000404277,0.000404277
2/22/21,17-Dec,2167,3400,1233,3168617,3168617,0.000683895,0.000683895,0.001073023,0.001073023,0.000389129,0.000389129
